"432","Dick","Morris","Dick Morris served as Bill Clinton's political consultant for twenty years. A regular political commentator on Fox News and other networks, he is the author of six New York Times bestsellers (all with Eileen McGann) and one Washington Post bestseller.","1"
"441","Richard","Dooling","Author Richard Dooling’s first novel, Critical Care, was made into a film directed by the great Sidney Lumet, starring James Spader and Helen Mirren. His second novel, White Man’s Grave, was a finalist for the 1994 National Book Award. His third novel, Brain Storm, and his fourth novel, Bet Your Life, were both New York Times Notable Books Of The Year.
In 2003-2004, Richard Dooling co-wrote and helped produce Stephen King’s Kingdom Hospital for ABC. Under the pen name Eleanor Druse, a mystic and savant in residence at Kingdom Hospital, Richard Dooling also wrote The Journals of Eleanor Druse, a New York Times bestseller.
Richard Dooling was born and raised in Omaha, Nebraska. He attended college and law school at Saint Louis University and worked for a few years as a registered respiratory therapist in Omaha and St. Louis. 
He practiced law at Bryan Cave LLP in St. Louis for four years.
Richard Dooling lives with his wife, Kristy, in Montana.","1"
"443","Dan","Gutman","I was born in a log cabin in Illinois and used to write by candlelight with a piece of chalk on a shovel. Oh, wait a minute. That was Abraham Lincoln. 
Actually, I’m a children's book author. I’ve written more than 170 books for kids from kindergarten up to middle school.
For the little ones, I write picture books like ""Rappy the Raptor,"" about a rapping raptor named Rappy, who raps.
For beginning readers, I write ""My Weird School,"" about some kids who go to a school in which all the grownups are crazy. Thirty-one million copies have been sold. I also write “Wait! WHAT?” a series of biographies that focus on the unusual aspects of people like Albert Einstein, Amelia Earhart, Muhammad Ali, and Teddy Roosevelt.
For middle-graders, I write the baseball card adventure series, about a boy who has the power to travel through time using a baseball card like a time machine. He goes on adventures with players like Babe Ruth, Jackie Robinson, Willie Mays, and others. 
For advanced readers, I write ""The Genius Files,"" ""Flashback Four,” “Houdini and Me” and others. 
If you’d like to find out more, visit my web site (www.dangutman.com), my Facebook fan page, and follow me on Twitter and Instagram @dangutmanbooks.","1"
"447","Peter","Singer","Peter Singer is sometimes called ""the world’s most influential living philosopher"" although he thinks that if that is true, it doesn't say much for all the other living philosophers around today. He has also been called the father (or grandfather?) of the modern animal rights movement, even though he doesn't base his philosophical views on rights, either for humans or for animals.Singer is known especially for his work on the ethics of our treatment of animals, for his controversial critique of the sanctity of life doctrine in bioethics, and for his writings on the obligations of the affluent to aid those living in extreme poverty.Singer first became well-known internationally after the publication of Animal Liberation in 1975. In 2011 Time included Animal Liberation on its “All-TIME” list of the 100 best nonfiction books published in English since the magazine began, in 1923. In 2023, Singer published Animal Liberation Now, in order to bring the book fully up to date. Singer has written, co-authored, edited or co-edited more than 50 books, including Practical Ethics; The Expanding Circle; How Are We to Live?, Rethinking Life and Death, The Ethics of What We Eat (with Jim Mason), The Point of View of the Universe (with Katarzyna de Lazari-Radek), The Most Good You Can Do, Ethics in the Real World and Utilitarianism: A Very Short Introduction (with Katarzyna de Lazari-Radek). His works have appeared in more than 30 languages.Singer’s book The Life You Can Save, first published in 2009, led him to found a non-profit organization of the same name. In 2019, Singer regained the rights to the book and granted them to the organization, enabling it to make the eBook and audiobook versions available free from its website, www.thelifeyoucansave.org.Peter Singer was born in Melbourne, Australia, in 1946, and educated at the University of Melbourne and the University of Oxford. After teaching in England, the United States and Australia, he has, since 1999, been Ira W. DeCamp Professor of Bioethics in the University Center for Human Values at Princeton University. He is married, with three daughters and four grandchildren. His recreations include hiking and surfing. In 2012 he was made a Companion of the Order of Australia, the nation’s highest civic honour, and in 2021 he was awarded the Berggruen Prize for Philosophy. ","1"
"451","Anthony","Bourdain","Chef, author, and raconteur Anthony Bourdain is best known for traveling the globe on his TV show Anthony Bourdain: Parts Unknown. Somewhat notoriously, he has established himself as a professional gadfly, bête noir, advocate, social critic, and pork enthusiast, recognized for his caustic sense of humor worldwide. He is as unsparing of those things he hates, as he is evangelical about his passions.
Bourdain is the author of the New York Times bestselling Kitchen Confidential and Medium Raw; A Cook’s Tour; the collection The Nasty Bits; the novels Bone in the Throat and Gone Bamboo; the biography Typhoid Mary: An Urban Historical; two graphic novels, Get Jiro! and Get Jiro!: Blood and Sushi and his latest New York Times bestselling cookbook Appetites. He has written for The New Yorker, The New York Times, The Times of London, Bon Appetit, Gourmet, Vanity Fair, Lucky Peach and many other publications. In 2013, Bourdain launched his own publishing line with Ecco, Anthony Bourdain Books, an imprint of HarperCollins. He is the host of the Emmy and Peabody Award-winning docuseries Anthony Bourdain: Parts Unknown on CNN, and before that hosted Emmy award-winning No Reservations and The Layover on Travel Channel, and The Taste on ABC.","1"
"470","Jess","Walter","Jess Walter is the author of ten books, most recently the story collect The Angel of Rome (2022) and the national bestselling novel The Cold Millions (2020). His novel Beautiful Ruins (2012) was a #1 New York Times bestseller. He was a finalist for the 2006 National Book Award for The Zero and winner of the 2005 Edgar Allan Poe Award for best novel for Citizen Vince. His short fiction has appeared three times in Best American Short Stories. He lives in his hometown of Spokane, Washington.","1"
"471","Elizabeth","Lowell","NEW YORK TIMES bestselling author Elizabeth Lowell has more than thirty million books in print, including historical romance and contemporary romance novels. The series of novels featuring the unforgettable Donovan family--AMBER BEACH, JADE ISLAND, PEARL COVE and MIDNIGHT IN RUBY BAYOU have won acclaim as some of her best romance novels. Her most recent romantic suspense books are DANGEROUS REFUGE and NIGHT DIVER. Her new romance novel PERFECT TOUCH will be out in the summer of 2015. 
She has been writing since 1982 and in 1989 became an innovator in the field of romantic suspense. She has over fifty books to her name.
Lowell lives in Nevada with her husband of many years.","1"
"475","Francine","Prose","Francine Prose is the author of sixteen books of fiction. Her novel A Changed Man won the Dayton Literary Peace Prize, and Blue Angel was a finalist for the National Book Award. Her most recent works of nonfiction include the highly acclaimed Anne Frank: The Book, The Life, The Afterlife, and the New York Times bestseller Reading Like a Writer. A former president of PEN American Center, and a member of the American Academy of Arts and Letters and the American Academy of Arts and Sciences, Francine Prose lives in New York City.","1"
"476","Jill","Churchill","Jill Churchill has won the Agatha and Macavity Mystery Readers Awards and was nominated for an Anthony Award for her bestselling Jane Jeffry series. She is also the author of the highly acclaimed Grace and Favor mysteries and lives in the Midwest.","1"
"488","Terry","Pratchett","Terry Pratchett sold his first story when he was fifteen, which earned him enough money to buy a second-hand typewriter. His first novel, a humorous fantasy entitled The Carpet People, appeared in 1971 from the publisher Colin Smythe. Terry worked for many years as a journalist and press officer, writing in his spare time and publishing a number of novels, including his first Discworld novel, The Color of Magic, in 1983. In 1987 he turned to writing full time, and has not looked back since. To date there are a total of 36 books in the Discworld series, of which four (so far) are written for children. The first of these children's books, The Amazing Maurice and His Educated Rodents, won the Carnegie Medal. A non-Discworld book, Good Omens, his 1990 collaboration with Neil Gaiman, has been a longtime bestseller, and was reissued in hardcover by William Morrow in early 2006 (it is also available as a mass market paperback (Harper Torch, 2006) and trade paperback (Harper Paperbacks, 2006). Terry's latest book, Nation, a non-Discworld standalone YA novel was published in October of 2008 and was an instant New York Times and London Times bestseller. Regarded as one of the most significant contemporary English-language satirists, Pratchett has won numerous literary awards, was named an Officer of the British Empire “for services to literature” in 1998, and has received four honorary doctorates from the Universities of Warwick, Portsmouth, Bath, and Bristol. His acclaimed novels have sold more than 55 million copies (give or take a few million) and have been translated into 36 languages. Terry Pratchett lived in England with his family, and spent too much time at his word processor. Some of Terry's accolades include: The Carnegie Medal, Locus Awards, the Mythopoetic Award, ALA Notable Books for Children, ALA Best Books for Young Adults, Book Sense 76 Pick, Prometheus Award and the British Fantasy Award.","1"
"493","Sara","Davidson","Welcome! If you'd like to read an excerpt from The December Project, please visit my website, www.saradavidson.com. If you pre-order the book, you'll get a bonus—a free recording we produced of Reb Zalman singing,talking with me,and leading a meditation on letting go. You can start enjoying it right away, before the book arrives.
Now for the BIO:
Sara Davidson first captured America's imagination with her international best seller, ""Loose Change,"" about three women growing up in the Sixties. 
Sara grew up in California and went to Berkeley in the Sixties, where the rite of passage was to ""get stoned, get laid and get arrested."" 
After Berkeley she headed for New York to attend the Columbia Graduate School of Journalism. Her first job was with the Boston Globe, where she became a national correspondent, covering everything from the election campaigns of Bobby Kennedy and Richard Nixon to the Woodstock Festival and the student strike at Columbia.
Returning to New York, she worked as a free-lance journalist for magazines ranging from Harpers, Esquire and the New York Times to Rolling Stone. She was one of the group who developed the craft of literary journalism, combining the techniques of fiction with rigorous reporting to bring real events and people to life. Her work is collected in the textbook, ""The Literary Journalists,"" by Norman Sims.
Sara moved back to California where for 25 years, she alternated between writing for television and writing books. The books tend to fall in the gray zone between memoir and fiction. She uses the voice of the intimate journalist, drawing on material from her life and that of others and shaping it into a narrative that reads like fiction.
In television, she created two drama series, ""Jack and Mike,"" and ""Heart Beat,"" which ran on A.B.C. She was later co-executive producer of ""Dr. Quinn, Medicine Woman,"" wrote hundreds of hours of drama episodes, movies and miniseries, and in 1994 was nominated for a Golden Globe.
In the year 2000, her life began to unravel. She was divorced, her children were leaving for college and she couldn't find work in television. Following her intuition, knowing nobody, she drove to Boulder, Colorado for three months to be a visiting writer at the University of Colorado. She never drove back, and has pieced together a different life which she writes about in Leap!","1"
"494","Carl","Hoffman","Carl Hoffman is a former contributing editor of Wired and National Geographic Traveler and is the author of five books. Savage Harvest was a New York Times Editor's Choice, a New York Times bestseller, and a Washington Post notable book of the year. The Last Wild Men of Borneo was a finalist for the Banff Mountain Book Competition and an Edgar Award. The Lunatic Express was named one of the ten best books of the year by The Wall Street Journal. ","1"
"503","Cynthia","Swanson","Cynthia Swanson writes suspense, often using historical settings. Cynthia’s debut novel, The Bookseller, was a New York Times bestseller, an Indie Next selection, the winner of the 2016 WILLA Literary Award for Historical Fiction, and is slated to be a motion picture produced by and starring Julia Roberts. The Bookseller was also nominated for the Goodreads Choice Award and the Mountains & Plains Independent Booksellers Association Reading the West Award. The Bookseller is translated into 18 languages. Cynthia’s second novel, The Glass Forest, was a USA Today bestseller, has been noted in Forbes as being one of “Five Novels With a Remarkably Strong Sense of Place” and is translated into 7 languages. Cynthia is the editor of the anthology Denver Noir (Akashic Books, May 2022), which features dark, morally ambiguous stories set in and around Denver, written by 14 notable literary and mystery authors. Cynthia lives with her family in Denver. Find Cynthia online at www.cynthiaswansonauthor.com and follow her on Facebook (Cynthia Swanson, Author), Twitter (cynswanauthor), and Instagram (cynswanauthor).","1"
"516","Marilyn","Yalom","MARILYN YALOM is a former professor of French and a senior scholar at the Clayman Institute for Gender Research at Stanford University. She is the author of widely acclaimed books, such as A History of the Breast, A History of the Wife, Birth of the Chess Queen, The American Resting Place (with photographer son Reid Yalom), How the French Invented Love, and, most recently, The Social Sex: A History of Female Friendship, co-authored with Theresa Donovan Brown. She lives in Palo Alto, California, with her husband, psychiatrist and author Irvin D. Yalom.","1"
"517","David","DiBenedetto","David DiBenedetto is the senior vice president and editor in chief of Garden & Gun, where he oversees all print and digital platforms. Formerly the executive editor at the title, DiBenedetto was part of the team responsible for the magazine’s National Magazine Award for General Excellence in 2011. Previously he was the editor of Salt Water Sportsman, where, in addition to implementing a complete redesign of the 78-year-old magazine, he led the title to its first-ever National Magazine Award nomination (General Excellence) in 2007. Salt Water Sportsman was the first and is still the only, fishing publication to be nominated for such an honor. Prior to his time at Salt Water Sportsman, DiBenedetto was the deputy editor of Field & Stream. He began his career at Men’s Journal in 1995 as an editorial assistant just three days after graduating from college and worked his way to senior editor in 2001.Also an author, DiBenedetto wrote On the Run: An Angler’s Journey Down the Striper Coast in 2003 for HarperCollins. The book received numerous accolades, including a coveted starred review in Publisher’s Weekly. The magazine has so far published four books during his tenure: New York Times best-selling titles The Southerner’s Handbook, Good Dog, The Southerner’s Cookbook, and the latest edition, S is for Southern: A Guide to the South, from Absinthe to Zydeco.DiBenedetto was born and raised in Savannah, Georgia, and now resides in Charleston, South Carolina, with his wife, Jenny; their children, Rosie and Sam; and their two dogs, Boykin spaniel, Pritchard, and Labrador Retriever, Story.","1"
"524","James","Dean,","I'm here for Audible editions
Writing and reading decrease our sense of isolation. They deepen and widen and expand our sense of life: They feed the soul. When writers make us shake our heads with the exactness of their prose and their truths, and even make us laugh about ourselves or life, our buoyancy is restored. We are given a shot at dancing with, or at least clapping along with, the absurdity of life, instead of being squashed by it over and over again. It's like singing on a boat during a terrible storm at sea. You can't stop the raging storm, but singing can change the hearts and spirits of the people who are together on that ship.I'm here for Audible editions
Writing and reading decrease our sense of isolation. They deepen and widen and expand our sense of life: They feed the soul. When writers make us shake our heads with the exactness of their prose and their truths, and even make us laugh about ourselves or life, our buoyancy is restored. We are given a shot at dancing with, or at least clapping along with, the absurdity of life, instead of being squashed by it over and over again. It's like singing on a boat during a terrible storm at sea. You can't stop the raging storm, but singing can change the hearts and spirits of the people who are together on that ship.","1"
"533","Bob","Greene","Bob Greene is an exercise physiologist and certified personal trainer specializing in fitness, metabolism, and weight loss. He has been a guest on The Oprah Winfrey Show. He is also a contributing writer and editor for O, The Oprah Magazine, and writes on health and fitness for Oprah.com. Greene is the bestselling author of Get With the Program!, The Get With the Program! Guide to Good Eating, The Get With the Program! Daily Journal, and The Get With the Program! Guide to Fast Food and Family Restaurants.","1"
"538","Mark","Merlis","Mark Merlis's novels have won the Los Angeles Times book prize, the Lambda Literary award, and the Ferro-Grumley award for distinction in gay writing. Merlis is a graduate of Wesleyan University and Brown University. He lives in Philadelphia with his husband Bob Ashe. Visit his website at www.markmerlis.com.","1"
"550","Barbara","Kingsolver","Barbara Kingsolver grew up in rural Kentucky and earned degrees in biology from DePauw University and the University of Arizona before becoming a freelance writer and author. At various times in life she has lived in England, France, and the Canary Islands, and has worked in Europe, Africa, Asia, Mexico, and South America. She spent two decades in Tucson, Arizona, before moving to southwestern Virginia where she currently resides. 
Her fifteen books include short stories, essay collections, poetry, and seven novels. In the first decade of the new millennium, following her well-known work The Poisonwood Bible, she published two novels (prior to this one) and three non-fiction books including Animal, Vegetable, Miracle, a narrative of her family’s locavore year that helped launch a modern transition in America’s food culture. Kingsolver’s work has been translated into more than two dozen languages, and has been adopted into the core literature curriculum in high schools and colleges throughout the nation.
Kingsolver was named one the most important writers of the 20th Century by Writers Digest. In 2000 she received the National Humanities Medal, our country’s highest honor for service through the arts. Critical acclaim for her books includes multiple awards from the American Booksellers Association and the American Library Association, among many others. The Poisonwood Bible was a finalist for the Pulitzer Prize and the Orange Prize, and won the national book award of South Africa, before being named an Oprah Book Club selection. Animal, Vegetable, Miracle won numerous prizes including the James Beard award. The Lacuna won Britain’s prestigious Orange Prize for Fiction in 2010, and last year she was awarded the Dayton Literary Peace Prize for the body of her work.
In 1998, Kingsolver established the Bellwether Prize for fiction, the nation’s largest prize for an unpublished first novel, which has helped to establish the careers of more than a half dozen new literary voices. Through a recent agreement the prize has now become the PEN / Bellwether Prize for Socially Engaged Fiction.
Barbara has two daughters, Camille and Lily. Her husband, Steven Hopp, teaches environmental studies. Since June 2004, Barbara and her family have lived on a farm in southern Appalachia, where they raise an extensive vegetable garden and Icelandic sheep.","1"
"556","Megan","Erickson","Megan Erickson is a USA Today bestselling author of romance that sizzles. Her books have a touch of nerd, a dash of humor, and always have a happily ever after. A former journalist, she switched to fiction when she decided she likes writing her own endings better.
She lives in Pennsylvania with her very own nerdy husband and two kids. Although rather fun-sized, she's been told she has a full-sized personality. When Megan isn't writing, she's either lounging with her two cats named after John Hughes characters or... thinking about writing.
For more, visit meganerickson.org","1"
"557","Maria Augusta","Trapp","Maria Augusta von Trapp’s life story was immortalized in the movie ""The Sound of Music."" Her position was not governess to all the children, as the movie portrayed, but specifically to the captain's daughter who was bedridden with rheumatic fever. The rest is truly history. Maria never returned to the convent and married the Captain on November 26, 1927. Her life began as a socialist and atheist then quickly and dramatically changed in a chance meeting with a visiting Jesuit priest to her college. She and her husband shared with their children about the life of Jesus and how His story entered into their lives and imaginations, which is detailed in her book Yesterday, Today & Forever.","1"
"558","Julie Anne","Long","USA Today Bestselling author and Rita Award winner Anne Long's books have been translated into fourteen languages and nominated for numerous awards, including the Romance Writers of America Rita and Romantic Times Reviewer's choice, and reviewers have called them ""dazzling,"" ""brilliant"" and ""impossible to put down."" HOT IN HELLCAT CANYON, named by Amazon.com as one of the Best books of 2016, was nominated for a 2016 Rita Award, and Kirkus Reviews named WILD AT WHISKEY CREEK one of the best books of 2016. She lives in California.","1"
"563","Cathy","Maxwell","Cathy Maxwell has written over forty historical romances known for love and laughter, hit the New York Times and USA Today lists, been nominated for or won some nice awards, made dynamite reading and writing friends, AND has had the time of her life. To discover more about Cathy and her books, visit www.cathymaxwell.com to sign up for her occasional newsletters. Or, follow her on FB, Instagram, Twitter, and TikTok at maxwellcathy. 
For a list of Cathy Maxwell's books--www.cathymaxwell.com
#HistoricaRomance #LoveandLaughter #MarriageofConvenience #RomanceNovels","1"
"565","Bernard","Cornwell","Bernard Cornwell was born in London and worked in television until he met his American wife and moved to the US. Denied a work permit, he wrote a novel and has been writing ever since.A master storyteller with a passion for history, his current bestselling series, THE LAST KINGDOM, is centred around the creation of England. It is also a major TV series on Netflix, with Bernard playing a cameo role in season three. The fourth season is currently being filmed.He is also the author of THE GRAIL QUEST series, set in the Hundred Years’ War, THE WARLORD chronicles, set in Arthurian Britain, a number of standalone novels, one non-fiction work on Waterloo and the series with which he began, the SHARPE series.For exciting news, tour and publication details, and exclusive content from Bernard visit www.bernardcornwell.net and like his author page on Facebook/Bernard.Cornwell","1"
"596","Veronica","Roth","Veronica Roth is the #1 New York Times bestselling author of the Divergent series and Carve the Mark. She was born in a Chicago suburb, and studied creative writing at Northwestern University. She and her husband and dog currently live in Chicago.
You can find Veronica on Instagram (@vrothbooks), Facebook, or at her website (veronicarothbooks.com), or sign up for her newsletter to get book news and exclusive content here! eepurl.com/dcqzr1","1"
"599","Peter","Eisner","I've written in recent years about World War II and unsung heroes of the war who deserve more recognition for their valor, for their patriotism and basic decency. I was inspired by personal history -- my dad was a U.S. Navy officer during the War and never talked much about it. These books are in part a quest to understand what the war was like for the young men and women who faced danger and an uncertain future.
 FREEDOM LINE: An American bomber pilot is shot down over occupied Europe in 1943 and evades capture with the help of a group of young women and men, out to resist the Nazis;
THE POPE'S LAST CRUSADE: an American Jesuit journalist answers Pope Pius XI's call in a last-ditch effort to challenge Hitler, Mussolini and antisemitism;
 MACARTHUR'S SPIES: An American singer caught in the Philippines at the start of World War II spies on Japanese officers from her sultry Manila night club.
My most recent book, written with Michael D'Antonio, is a departure, back to my journalist roots. Why: I'm still in search of patriotism and basic decency. We live in dangerous times.
Have a look: The Shadow President, The Truth About Mike Pence. Available from Thomas Dunne Books/St. Martins.
A Kirkus starred review:
""Award-winning, veteran journalists collaborate on a well-researched and moderately toned yet searing biography of Vice President Mike Pence (b. 1959) ... Producing a biography of a living, controversial politician is always difficult. D’Antonio and Eisner have succeeded in this well-documented, damning book. Cue the outrage from Sean Hannity et al.""","1"
"609","Patricia","Gaffney","Patricia Gaffney began her writing career with the publication of Sweet Treason, a historical romance set in revolutionary Scotland. Eleven romance novels later, she tried something different--The Saving Graces, a story of women's friendships, that ended up spending 17 weeks on the New York Times Bestsellers List.
Circle of Three, Flight Lessons, and The Goodbye Summer followed, all bestsellers that established Gaffney as a premier mainstream fiction writer.
Her new book is Mad Dash, the story of a happy marriage in trouble. It's due out in Spring 2008.
Gaffney, who lives in Pennsylvania with her husband, is currently at work on a novel about a man who changes his life when he finds out he's dying--then finds out he isn't. Working title: On Second Thought.","1"
"610","Carolyn","Hart","If you love Topper and Blithe Spirit, celebrate Christmas with It's a Wonderful Life, and live to laugh, please join the Late Bailey Ruth Raeburn, Heaven's irrepressible sleuth, on the Rescue Express October 1 In GHOST GONE WILD. Bailey Ruth returns to earth to help a scruffy but lovable 20-something-video-game inventor who has lots of money and just as many enemies. Bailey Ruth foils a shooting, but discovers her Heavenly supervisor has no idea she's on earth and this time she may never make it back to Heaven! DEAD, WHITE AND BLUE is the 23rd in the Death on Demand series. Annie Darling insists a woman can't disappear without a trace but a sultry siren walks into the pines on the Fourth of July and no one has seen her since.For more about Carolyn's books and comments, please visit her website at www.CarolynHart.com  Carolyn writes the Death on Demand series set in a mystery bookstore on a South Carolina sea island and the Bailey Ruth Raeburn series featuring a lively redheaded ghost.  Carolyn is also the author of several WWII novels, including ESCAPE FROM PARIS which is mewly available this month from Seventh Street Books. Escape from Paris is the story of two sisters who defy the Gestapo to help British fliers avoid capture.  In Ghost at Work, Bailey Ruth returns to earth to help someone in trouble. She moves a body, investigates a murder, saves a marriage, prevents a suicide, and--in a fiery finale--rescues a child who knows too much. In Merry, Merry Ghost, Bailey Ruth protects a little boy from danger. In Ghost in Trouble, Bailey Ruth tries to corral a wilful woman determined to play hunt-the-killer. Ghost Gone Wild puts Bailey Ruth at risk of never returning to Heaven. Letter from Home, a WWII novel set on the home front, received the Agatha Award for Best Mystery of 2003. It was nominated for a Pulitzer Prize by the Oklahoma Center for Poets and Writers. Thirteen-year-old Gretchen Gilman is working for the small-town newspaper during the hot summer of 1944. Murder occurs on the street where she lives, forever changing her life and the lives of those involved. Hart was one of 10 mystery authors featured at the National Book Festival on the Mall in Washington, DC, in 2003 for Letter from Home and again in 2007 for Set Sail for Murder, 7th in the Henrie O series. In Set Sail for Murder (new in paperback March 2008), Henrie O joins a troubled family on a Baltic cruise and death is an unwelcome passenger. Hart has been nominated 9 times for the Agatha Award for Best Novel and has won 3 times. In 2007 she received the Lifetime Achievement Award at Malice Domestic. She will be the International Guest of Honor at Bloody Words in Toronto on June 6-8, 2008. Hart is a native of Oklahoma City, a journalism graduate of the University of Oklahoma, and a former president of Sisters in Crime. She is also a member of Authors Guild, Mystery Writers of America, the International Association of Crime Writers, and American Crime Writers League.","1"
"613","Georgia","Byng","Georgia Byng grew up outside Winchester, in England, near the river Itchen, with three naughty brothers and a sister. Her dad was nature loving and her mum was very encouraging and warm. The nearby country lane with its many cottages was somewhere Georgia first found out about characters, for it was teeming with them, and she used to interview them. Otherwise she would try to sell these neighbours things she had made. As a child she loved acting and so at 18 went to The Central School of Speech and Drama in London. After college she began to paint and write. She had always written poems and songs but now she started writing stories. Her first were in comic strip, a medium that she worked with for five years. The Sock Monsters was her first published book in 1995 - a comic strip story for 5 - 7 year olds. Georgia lives in a house in London full of old and new art, as her husband is the conceptual artist Marc Quinn. Marc keeps all sorts of strange things in the fridge - once he had to keep a Canadian frog in there as it was hibernating and had to be kept cold. They and their family, Tiger (17), Lucas (6) and Sky (2) love to travel, their favorite destination being India.","1"
"617","Agatha","Christie","Born in Torquay in 1890, Agatha Christie began writing during the First World War and wrote over 100 novels, plays and short story collections. She was still writing to great acclaim until her death, and her books have now sold over a billion copies in English and another billion in over 100 foreign languages. Yet Agatha Christie was always a very private person, and though Hercule Poirot and Miss Marple became household names, the Queen of Crime was a complete enigma to all but her closest friends.","1"
"624","Alejandro","Junger","Alejandro Junger, M.D., is the New York Times bestselling author of Clean, Clean Gut and Clean Eats. He completed his training in internal medicine at New York University Downtown Hospital and his fellowship in cardiology at Lenox Hill Hospital. After his medical training, he studied eastern medicine in India. He recently published his third book, Clean Eats. He lives in Los Angeles with his three children.","1"
"625","Matt","Ridley","Matt Ridley's books have been shortlisted for six literary awards, including the Los Angeles Times Book Prize (for Genome: The Autobiography of a Species in 23 Chapters). His most recent book, The Agile Gene: How Nature Turns on Nurture, won the award for the best science book published in 2003 from the National Academies of Science. He has been a scientist, a journalist, and a national newspaper columnist, and is the chairman of the International Centre for Life, in Newcastle, England. Matt Ridley is also a visiting professor at Cold Spring Harbor Laboratory in New York.","1"
"627","Jodi","Meadows","Jodi Meadows wants to be a ferret when she grows up and she has no self-control when it comes to yarn, ink, or outer space. Still, she manages to write books. She is the author of the INCARNATE Trilogy, the ORPHAN QUEEN Duology, and the FALLEN ISLES Trilogy (HarperCollins/Katherine Tegen), and a coauthor of MY LADY JANE (HarperTeen). Visit her at www.jodimeadows.com","1"
"631","Elijah","Wald","For information about Elijah Wald, his books, his recordings, his other writings, and so forth and so on, visit http://www.elijahwald.com","1"
"632","Ellen","Schreiber","Ellen Schreiber was an actress and a stand-up comedienne before becoming a writer and moving to her own Dullsville. She is the author of Teenage Mermaid, Comedy Girl, and all of the books in the Vampire Kisses series. Vampire Kisses is an ALA Quick Pick for Reluctant Young Adult Readers, a New York Public Library Book for the Teen Age, and an IRA/CBC Young Adults' Choice.","1"
"640","Edith","Layton","Edith Layton (1938-2009) grew up in Queens, New York, and began writing when she was ten years old. She worked as a freelance writer for newspapers and magazines before publishing her first novel, THE DUKE'S WAGER, with Signet/NAL. She won numerous awards, starting in 1984 with The Romantic Times Award for Best New Regency Author and The Romantic Times Reviewer's Choice Award: Best New Regency Author. She went on to publish over 30 novels and many more short stories. Much of her out-of-print backlist is being reissued by Untreed Reads, as well as never-before-published titles that will be coming soon. 
Edith Layton also published under her married name, Edith Felber. She was married for over 35 years to her physician husband, Dr. Norbert Felber, and produced three loving children, one of whom is writing this bio...","1"
"645","Andrea","Warren","Andrea Warren is a native Nebraskan who has called Kansas home since 1979. Her seven books of nonfiction for young readers include ""Orphan Train Rider: One Boy's True Story""; ""We Rode the Orphan Trains""; ""Pioneer Girl: A True Story of Growing Up on the Prairie""; ""Escape From Saigon: How a Vietnam War Orphan Became an American Boy""; ""Surviving Hitler: A Boy in the Nazi Death Camps""; ""Under Siege! Three Children at the Civil War Battle for Vicksburg,"" and ""Charles Dickens and the Street Children of London."" She is at work on a new book that will be released soon. Warren's books have won a long list of honors, including the Boston Globe-Horn Book Award,the William Allen White Award, and the Robert F. Sibert Honor Award. Warren says, ""I write true stories about young people caught up in dramatic events. It's an interesting way to learn about history. Readers identify with my main characters and ask themselves, 'If that had been me, what would I have done?'""","1"
"649","Richard","Bausch","An acknowledged master of the short story, Richard Bausch has written 11 novels and eight collections of short fiction. He has won two National Magazine Awards, a Guggenheim Fellowship, a Lila-Wallace Reader's Digest Fund Writer's Award, the Award of the American Academy of Arts and Letters, and The 2004 PEN/Malamud Award for Excellence in the Short Story as well as the 2010 Dayton Peac Prize for his novel Peace. Before, During, After - a novel, is forthcoming.","1"
"651","Rachel","Cusk","Rachel Cusk is the author of nine novels, three non-fiction works, a play, and numerous shorter essays and memoirs. Her first novel, Saving Agnes, was published in 1993. Her most recent novel, Kudos, the final part of the Outline trilogy, will be published in the US and the UK in May 2018.
Saving Agnes won the Whitbread First Novel Award, The Country Life won the Somerset Maugham Award and subsequent books have been shortlisted for the Orange Prize, Whitbread Prize, Goldsmiths Prize, Bailey’s Prize, and the Giller Prize and Governor General’s Award in Canada. She was named one of Granta’s Best of Young British Novelists in 2003. Her version of Euripides’ Medea was directed by Rupert Goold and was shortlisted for the Susan Blackburn Smith Award.
Rachel was born in Canada in 1967 and spent her early childhood in Los Angeles before moving to the UK in 1974. She studied English at Oxford and published her first novel Saving Agnes when she was twenty six, and its themes of femininity and social satire remained central to her work over the next decade. In responding to the formal problems of the novel representing female experience she began to work additionally in non-fiction. Her autobiographical accounts of motherhood and divorce (A Life’s Work and Aftermath) were groundbreaking and controversial. 
Most recently, after a long period of consideration, she attempted to evolve a new form, one that could represent personal experience while avoiding the politics of subjectivity and literalism and remaining free from narrative convention. That project became a trilogy (Outline, Transit and Kudos). Outline was one of The New York Times’ top 5 novels in 2015. Judith Thurman’s 2017 profile of Rachel in The New Yorker comments “Many experimental writers have rejected the mechanics of storytelling, but Cusk has found a way to do so without sacrificing its tension. Where the action meanders, language takes up the slack. Her sentences hum with intelligence, like a neural pathway.”","1"
