id,FirstName,LastName,Biography,PublisherId
25,John,Bendall-Brunello,"Author of the MathStart series (63 books - see full list at mathstart.net) and I See I Learn series (16 books—see full list at iseeilearn.com)
I was one of those kids who talked all the time in class. I loved telling stories. One day in the 4th Grade, my teacher said, “You tell such good stories, maybe you should try writing some of them down.” “Wow,” I thought. “She thinks my stories are good.” That’s when I started to really enjoy writing.
I was also the class artist. When I wasn’t talking, I was drawing. When I was older, I studied art at the Rhode Island School of Design. That’s where I became interested in visual learning—how we decode and acquire information from graphs, charts, diagrams, models, illustrations and other images.
I became especially interested in educational publishing and have worked on the development of over a dozen major textbook programs, championing visual learning strategies from Pre-K through high school in every major curriculum area.
MATHSTART (mathstart.net) 
The inspiration to write math stories for children was sparked by my work on a high school mathematics program. Visual learning strategies helped teens, who had been characterized as “reluctant learners,” understand difficult math concepts. Putting math in the context of stories based on their experiences made them feel more comfortable with abstract concepts. They actually became eager to apply math to real-life problems.
If this approach worked for older students, I began to wonder what might happen if younger children were introduced to math this way!
Even before children can read - or speak many words - they can interpret visual information with ease. The MathStart books (HarperCollins) use simple stories coupled with diagrams, graphs and other visual models to teach everything from probability and pattern recognition to area, capacity and negative numbers.
The Best Bug Parade, (comparing sizes) was my very first published book. It was absolutely thrilling to see my name in print! I never expected that one day there would 63 MathStart books, split over three levels for ages Pre-K to Grade 4.
Each book includes two pages of review and activities designed to help teachers and parents extend learning beyond the story, along with suggestions of related books by other authors. After all, if a child enjoys learning math through stories, then let’s have more stories!
THE MAIN STREET KIDS CLUB: A MATHSTART MUSICAL (MainStreetKidsClub.com) 
Now get out your dancing shoes–there is a musical based on six of the MathStart books! The Main Street Kids’ Club, was workshopped at Northwestern University and adapted by Scott Ferguson, who also created the perennially popular production of School House Rock Live!
The songs are terrific. The math is spot on. And the club motto makes my heart sing: “Math Skills are Life Skills!”
I SEE I LEARN (iseeilearn.com)
My latest series of books is focused on young children—Preschool and Kindergarten age.
I See I Learn books (Charlesbridge) teach social, emotional, health and safety, and cognitive skills, such as how to make friends, build confidence, play safely, work together, manage emotions, and make plans. These skills are important for school readiness and for living happy, healthy, productive lives.
The stories “star” a wonderful bunch of friends who live in See-and-Learn City and attend Ready Set Pre-K. The cast includes Freda, Percy, Emma, Ajay, Camille, and Carlos. And, of course, Pickle, the green bull dog—who happens to have a soft-spot for butterflies—and Miss Cathy, their teacher.
I See I Learn stories are modeled on real-life situations and, just as in real-life, often involve more than one skill. For example, Freda Plans a Picnic is about sequencing, a cognitive skill, but the picnic itself is a social event. Percy Plays It Safe focuses on playground safety skills, but playing successfully in a group also requires self-regulation, an emotional skill.
Each book is reviewed by a team of experts, whose backgrounds include early childhood education, cognitive psychology and children’s museums. The stories are also developed to align with and support Core Curriculum State Standards.
Each I See I Learn book includes a special two-page section called A Closer Look, designed to help parents, teachers and caregivers review key points with their children.
WHERE STORIES COME FROM
People always ask me how I come up with my stories. The answer is simple: I talk to a lot of children! I have particularly close relationships with three of the characters in my books: Jack from MathStart's Jack the Builder, Maddie of Mighty Maddie and I See I Learn's Camille, are named after my grandchildren. No matter how big the real Jack, Maddie, and Camille grow to be, I can always pick up a book and see them flying a spaceship, wearing a pretty super-hero cape and building a sand castle at the beach with friends.
Pictures and words. Stories and books. Learning and life!
— Stuart",1
244,Renée,Andriani,"Author of the MathStart series (63 books - see full list at mathstart.net) and I See I Learn series (16 books—see full list at iseeilearn.com)
I was one of those kids who talked all the time in class. I loved telling stories. One day in the 4th Grade, my teacher said, “You tell such good stories, maybe you should try writing some of them down.” “Wow,” I thought. “She thinks my stories are good.” That’s when I started to really enjoy writing.
I was also the class artist. When I wasn’t talking, I was drawing. When I was older, I studied art at the Rhode Island School of Design. That’s where I became interested in visual learning—how we decode and acquire information from graphs, charts, diagrams, models, illustrations and other images.
I became especially interested in educational publishing and have worked on the development of over a dozen major textbook programs, championing visual learning strategies from Pre-K through high school in every major curriculum area.
MATHSTART (mathstart.net) 
The inspiration to write math stories for children was sparked by my work on a high school mathematics program. Visual learning strategies helped teens, who had been characterized as “reluctant learners,” understand difficult math concepts. Putting math in the context of stories based on their experiences made them feel more comfortable with abstract concepts. They actually became eager to apply math to real-life problems.
If this approach worked for older students, I began to wonder what might happen if younger children were introduced to math this way!
Even before children can read - or speak many words - they can interpret visual information with ease. The MathStart books (HarperCollins) use simple stories coupled with diagrams, graphs and other visual models to teach everything from probability and pattern recognition to area, capacity and negative numbers.
The Best Bug Parade, (comparing sizes) was my very first published book. It was absolutely thrilling to see my name in print! I never expected that one day there would 63 MathStart books, split over three levels for ages Pre-K to Grade 4.
Each book includes two pages of review and activities designed to help teachers and parents extend learning beyond the story, along with suggestions of related books by other authors. After all, if a child enjoys learning math through stories, then let’s have more stories!
THE MAIN STREET KIDS CLUB: A MATHSTART MUSICAL (MainStreetKidsClub.com) 
Now get out your dancing shoes–there is a musical based on six of the MathStart books! The Main Street Kids’ Club, was workshopped at Northwestern University and adapted by Scott Ferguson, who also created the perennially popular production of School House Rock Live!
The songs are terrific. The math is spot on. And the club motto makes my heart sing: “Math Skills are Life Skills!”
I SEE I LEARN (iseeilearn.com)
My latest series of books is focused on young children—Preschool and Kindergarten age.
I See I Learn books (Charlesbridge) teach social, emotional, health and safety, and cognitive skills, such as how to make friends, build confidence, play safely, work together, manage emotions, and make plans. These skills are important for school readiness and for living happy, healthy, productive lives.
The stories “star” a wonderful bunch of friends who live in See-and-Learn City and attend Ready Set Pre-K. The cast includes Freda, Percy, Emma, Ajay, Camille, and Carlos. And, of course, Pickle, the green bull dog—who happens to have a soft-spot for butterflies—and Miss Cathy, their teacher.
I See I Learn stories are modeled on real-life situations and, just as in real-life, often involve more than one skill. For example, Freda Plans a Picnic is about sequencing, a cognitive skill, but the picnic itself is a social event. Percy Plays It Safe focuses on playground safety skills, but playing successfully in a group also requires self-regulation, an emotional skill.
Each book is reviewed by a team of experts, whose backgrounds include early childhood education, cognitive psychology and children’s museums. The stories are also developed to align with and support Core Curriculum State Standards.
Each I See I Learn book includes a special two-page section called A Closer Look, designed to help parents, teachers and caregivers review key points with their children.
WHERE STORIES COME FROM
People always ask me how I come up with my stories. The answer is simple: I talk to a lot of children! I have particularly close relationships with three of the characters in my books: Jack from MathStart's Jack the Builder, Maddie of Mighty Maddie and I See I Learn's Camille, are named after my grandchildren. No matter how big the real Jack, Maddie, and Camille grow to be, I can always pick up a book and see them flying a spaceship, wearing a pretty super-hero cape and building a sand castle at the beach with friends.
Pictures and words. Stories and books. Learning and life!
— StuartThanks for stopping by! I am a full-time illustrator, doodler, humorist and cartoonist, and lover of dogs, hiking, gardening and some other stuff.
Right about here is where I should write something super-amazing, like I was born in the Arctic and raised by polar bears – but the truth is I grew up in Connecticut with parents who let me play in the dirt and keep lots of pets. After getting a degree from Rhode Island School of Design, I was hired by Hallmark and relocated to Kansas City. After many years of drawing and writing funny stuff for Shoebox Greetings, I started working on art for children's books full-time.
The main reason that you are able to see books I've illustrated here, along with lots of greeting cards in places like Hallmark stores and Walmart, is that I have had the good fortune to work with so many supremely talented people...I have the privilege of having some of the most brilliant, funny, amazing creative types you can imagine as lifelong friends. They always inspire and motivate me to bring my ""A"" game to everything I do. ""You can't use up creativity; the more you use, the more you have."" - Maya Angelou",1
102,JoAnn,Adinolfi,"Author of the MathStart series (63 books - see full list at mathstart.net) and I See I Learn series (16 books—see full list at iseeilearn.com)
I was one of those kids who talked all the time in class. I loved telling stories. One day in the 4th Grade, my teacher said, “You tell such good stories, maybe you should try writing some of them down.” “Wow,” I thought. “She thinks my stories are good.” That’s when I started to really enjoy writing.
I was also the class artist. When I wasn’t talking, I was drawing. When I was older, I studied art at the Rhode Island School of Design. That’s where I became interested in visual learning—how we decode and acquire information from graphs, charts, diagrams, models, illustrations and other images.
I became especially interested in educational publishing and have worked on the development of over a dozen major textbook programs, championing visual learning strategies from Pre-K through high school in every major curriculum area.
MATHSTART (mathstart.net) 
The inspiration to write math stories for children was sparked by my work on a high school mathematics program. Visual learning strategies helped teens, who had been characterized as “reluctant learners,” understand difficult math concepts. Putting math in the context of stories based on their experiences made them feel more comfortable with abstract concepts. They actually became eager to apply math to real-life problems.
If this approach worked for older students, I began to wonder what might happen if younger children were introduced to math this way!
Even before children can read - or speak many words - they can interpret visual information with ease. The MathStart books (HarperCollins) use simple stories coupled with diagrams, graphs and other visual models to teach everything from probability and pattern recognition to area, capacity and negative numbers.
The Best Bug Parade, (comparing sizes) was my very first published book. It was absolutely thrilling to see my name in print! I never expected that one day there would 63 MathStart books, split over three levels for ages Pre-K to Grade 4.
Each book includes two pages of review and activities designed to help teachers and parents extend learning beyond the story, along with suggestions of related books by other authors. After all, if a child enjoys learning math through stories, then let’s have more stories!
THE MAIN STREET KIDS CLUB: A MATHSTART MUSICAL (MainStreetKidsClub.com) 
Now get out your dancing shoes–there is a musical based on six of the MathStart books! The Main Street Kids’ Club, was workshopped at Northwestern University and adapted by Scott Ferguson, who also created the perennially popular production of School House Rock Live!
The songs are terrific. The math is spot on. And the club motto makes my heart sing: “Math Skills are Life Skills!”
I SEE I LEARN (iseeilearn.com)
My latest series of books is focused on young children—Preschool and Kindergarten age.
I See I Learn books (Charlesbridge) teach social, emotional, health and safety, and cognitive skills, such as how to make friends, build confidence, play safely, work together, manage emotions, and make plans. These skills are important for school readiness and for living happy, healthy, productive lives.
The stories “star” a wonderful bunch of friends who live in See-and-Learn City and attend Ready Set Pre-K. The cast includes Freda, Percy, Emma, Ajay, Camille, and Carlos. And, of course, Pickle, the green bull dog—who happens to have a soft-spot for butterflies—and Miss Cathy, their teacher.
I See I Learn stories are modeled on real-life situations and, just as in real-life, often involve more than one skill. For example, Freda Plans a Picnic is about sequencing, a cognitive skill, but the picnic itself is a social event. Percy Plays It Safe focuses on playground safety skills, but playing successfully in a group also requires self-regulation, an emotional skill.
Each book is reviewed by a team of experts, whose backgrounds include early childhood education, cognitive psychology and children’s museums. The stories are also developed to align with and support Core Curriculum State Standards.
Each I See I Learn book includes a special two-page section called A Closer Look, designed to help parents, teachers and caregivers review key points with their children.
WHERE STORIES COME FROM
People always ask me how I come up with my stories. The answer is simple: I talk to a lot of children! I have particularly close relationships with three of the characters in my books: Jack from MathStart's Jack the Builder, Maddie of Mighty Maddie and I See I Learn's Camille, are named after my grandchildren. No matter how big the real Jack, Maddie, and Camille grow to be, I can always pick up a book and see them flying a spaceship, wearing a pretty super-hero cape and building a sand castle at the beach with friends.
Pictures and words. Stories and books. Learning and life!
— StuartI am the illustrator and writer of many books for young readers. My latest book MARIE'S OCEAN: MARIE THARP MAPS THE MOUNTAINS UNDER THE SEA by Josie James (my pen name) was released in September 2020. (Henry Holt/Macmillan). MARIES OCEAN is a Junior Library Guild Selection and has been honored as an NSTA Best STEM BOOK 2021 and an NCSS 2021 Notable Social Studies Trade Book for Young Readers.
To learn more about me, please visit my website: www.joannadinolfi.com. You may follow me on Instagram@joann_adinolfi or Twitter @adinolf_studio.
About my pen name: I have been writing and illustrating as JoAnn Adinolfi for a long time and it felt right to move forward into a new chapter of writing and illustrating with a name that gives me strength and confidence, so I combined my parents' names. I hope that all the books I create as Josie James demonstrate joy, humor, creativity and integrity and bring stories to life in the best tradition of children's literature. Remembering names and lives well lived is the joy of story telling.",1
480,Victoria,Alexander,"New York Times bestselling author Victoria Alexander was an award winning television reporter until she discovered fiction was much more fun than real life. She turned to writing full time and is still shocked it worked out.
Since the publication of her first book in 1995, she has written thirty-one full length novels and six novellas. Find a complete list on her website http://www.victoriaalexander.com and chat with her on facebook https://www.facebook.com/VictoriaAlexandersPlace 
The Perfect Wife--originally published in 1996 and reissued in March 2008--hit #1 on the New York Times list. Sixteen of her books are bestsellers hitting the New York Times, USA Today and/or Publishers Weekly bestseller lists. With books translated into more than a dozen different languages she has readers around the world and has twice been nominated for Romance's Writers of America prestigious RITA award. In 2009 she was given a Career Achievement Award from RT Bookclub and was named Historical Storyteller of the year in 2003. In 2008 she was the keynote speaker for the Romance Writers of American annual conference in San Francisco. Victoria credits much of her writing success to her experiences as a reporter.
Her years as a broadcast journalist were spent in two radically different areas of the country: Nebraska and West Virginia. In West Virginia, she covered both natural and manmade disasters. She was on the scene when a power plant construction accident in a small town left 52 men dead. She once spent the night on a mountain waiting to learn of the fate of coal miners trapped in a mine collapse. Victoria was producing a newscast when her husband (who worked at the same television station) and several other journalists were held hostage by a disturbed Vietnam veteran. In Nebraska, she reported on the farm crisis and watched people lose land that had been in their families for generations. She covered the story that was the basis of the movie BOYS DON'T CRY and once acted as the link between police and a gunman who had barricaded himself in his home. Her investigative work exposed the trucking of New York City garbage to a small town dump in rural Nebraska.
During her journalism career, Victoria covered every president from Ford to Clinton. She knows firsthand what it feels like to be surrounded by rising floodwaters and inside a burning building. She's interviewed movie stars including Kevin Costner, ridden an elephant and flown in a governor's helicopter. She's covered a national political convention and Pope John Paul II's historic visit to Denver as well as small town festivals celebrating everything from walnuts to Glen Miller. Her work was honored by numerous organizations including the Associated Press who called a feature about a firefighter's school ""story telling genius"". It was the encouragement she needed to turn from news to fiction. She's never looked back.
Victoria is a former president of the Omaha Press Club and in 2009 was named an OPC Face on the Barroom Floor. A caricature portrait of her joined previous faces including presidents, sports figures and politicians in a tradition that began in 1971.
Victoria claims her love of romance and journalism is to due to the influence of her favorite comic book character: Lois Lane, a terrific reporter and a great heroine who pursued Superman with an unwavering determination. And why not? He was extremely well drawn.
Victoria grew up traveling the world as an Air Force brat. Today, she lives in Omaha, Nebraska with her husband and her dogs. Victoria had two bearded collies, Sam and Louie (named from characters in one of her books). Sam (on the left), the best dog in the world for 13 ½ years, passed away in September 2010. Louie took on the position of loyal companion and did a fine job even though he doesn't understand that kitchen counter surfing is not allowed! Now he's been joined by Reggie, king of the lilacs.
They all live happily ever after in a house under constant renovation and the accompanying parade of men in tool belts. And never ending chaos. Victoria laughs a great deal--she has to.",1
615,Jamie Lee,Curtis,"Jamie Lee Curtis is the author of twelve best-selling children's books that address core childhood subjects and life lessons in a playful, accessible way. Jamie finds the inspiration for her writing all around her – in the experiences of her children, her godchildren, her friends – and of course in her own life. Her first book, When I Was Little, was sparked by her then-four-year-old daughter's boast that she was no longer “little.” Tell Me Again About the Night I Was Born, a celebration of adoption and the start of a new family, was inspired by the adoption of her own children. And as an author, of course Jamie loves big words and knows that words have power. Her latest book, Big Words for Little People, gives young children the knowledge and power of their own “big words.” All of Jamie's best-selling picture books are illustrated by Laura Cornell: Big Words for Little People; Is There Really A Human Race?; It's Hard To Be Five: Learning How To Work My Control Panel; I'm Gonna Like Me: Letting Off A Little Self Esteem; Where Do Balloons Go? An Uplifting Mystery; Today I Feel Silly and Other Moods That Make My Day; Tell Me Again About The Night I Was Born; When I Was Little: A Four-Year-Old's Memoir of Her Youth; and This Is Me. Jamie is also well known as a film actress, with starring roles in such acclaimed films as Beverly Hills Chihuahua, Freaky Friday, True Lies, Trading Places and A Fish Called Wanda. Jamie is the mother of Annie and Thomas and is married to actor/director Christopher Guest. They live in California.",1
181,Laura,Cornell,"Jamie Lee Curtis is the author of twelve best-selling children's books that address core childhood subjects and life lessons in a playful, accessible way. Jamie finds the inspiration for her writing all around her – in the experiences of her children, her godchildren, her friends – and of course in her own life. Her first book, When I Was Little, was sparked by her then-four-year-old daughter's boast that she was no longer “little.” Tell Me Again About the Night I Was Born, a celebration of adoption and the start of a new family, was inspired by the adoption of her own children. And as an author, of course Jamie loves big words and knows that words have power. Her latest book, Big Words for Little People, gives young children the knowledge and power of their own “big words.” All of Jamie's best-selling picture books are illustrated by Laura Cornell: Big Words for Little People; Is There Really A Human Race?; It's Hard To Be Five: Learning How To Work My Control Panel; I'm Gonna Like Me: Letting Off A Little Self Esteem; Where Do Balloons Go? An Uplifting Mystery; Today I Feel Silly and Other Moods That Make My Day; Tell Me Again About The Night I Was Born; When I Was Little: A Four-Year-Old's Memoir of Her Youth; and This Is Me. Jamie is also well known as a film actress, with starring roles in such acclaimed films as Beverly Hills Chihuahua, Freaky Friday, True Lies, Trading Places and A Fish Called Wanda. Jamie is the mother of Annie and Thomas and is married to actor/director Christopher Guest. They live in California.",1
354,Alix,Delinois,"Walter Dean Myers is a New York Times bestselling and critically acclaimed author who has garnered much respect and admiration for his fiction, nonfiction, and poetry for young people. Winner of the first Michael L. Printz Award, he is considered one of the preeminent writers for children. He lives in Jersey City, New Jersey, with his family.",1
357,John Steven,Gurney,"John Steven Gurney is the author and illustrator of picture books Dinosaur Train and The Bossy Pirate, and the graphic novels Fuzzy Baseball, and Ninja Baseball Blast (Fuzzy Baseball 2). Dinosaur Train was inspired by his young son Jesse's obsession with both trains and dinosaurs. It depicts a child's fanciful journey on an oversized train operated by colorful dinos. The Bossy Pirate is about a boy learning not to be too controlling while playing imaginatively with his friends. 
 In John's graphic novel Fuzzy Baseball, he combines his love of creating funny animals with his love of baseball. In Ninja Baseball Blast the Fuzzies have a wacky away game against the Sashimi City Ninjas.
 John has illustrated over 150 books for children. He is the illustrator of some of America's most popular chapter books series. Among these are Random House's The A to Z Mysteries and Scholastic's The Bailey School Kids, and Big Apple Barn. His latest series is The Calendar Mysteries, an offshoot of The A to Z Mysteries, featuring the younger siblings of Josh and Ruth Rose. 
 John grew up in Bucks County Pennsylvania. His first and greatest inspirations were Dr. Seuss and Maurice Sendak. As he approached fifth grade his influences switched to Bugs Bunny cartoons and Mad Magazine. He studied art at Pratt Institute in Brooklyn, NY for his undergraduate degree, and received an MFA in Illustration from The University of Hartford. He lived in NYC until 1997, when he moved to Brattleboro, Vermont where he currently lives with his wife. When he is not writing and illustrating he travels around the country sharing his creative process with school children. Since 2002 he has traveled to schools in 31 countries and 6 countries to share his author presentation.John Steven Gurney is the author and illustrator of picture books Dinosaur Train and The Bossy Pirate, and the graphic novels Fuzzy Baseball, and Ninja Baseball Blast (Fuzzy Baseball 2). Dinosaur Train was inspired by his young son Jesse's obsession with both trains and dinosaurs. It depicts a child's fanciful journey on an oversized train operated by colorful dinos. The Bossy Pirate is about a boy learning not to be too controlling while playing imaginatively with his friends. 
 In John's graphic novel Fuzzy Baseball, he combines his love of creating funny animals with his love of baseball. In Ninja Baseball Blast the Fuzzies have a wacky away game against the Sashimi City Ninjas.
 John has illustrated over 150 books for children. He is the illustrator of some of America's most popular chapter books series. Among these are Random House's The A to Z Mysteries and Scholastic's The Bailey School Kids, and Big Apple Barn. His latest series is The Calendar Mysteries, an offshoot of The A to Z Mysteries, featuring the younger siblings of Josh and Ruth Rose. 
 John grew up in Bucks County Pennsylvania. His first and greatest inspirations were Dr. Seuss and Maurice Sendak. As he approached fifth grade his influences switched to Bugs Bunny cartoons and Mad Magazine. He studied art at Pratt Institute in Brooklyn, NY for his undergraduate degree, and received an MFA in Illustration from The University of Hartford. He lived in NYC until 1997, when he moved to Brattleboro, Vermont where he currently lives with his wife. When he is not writing and illustrating he travels around the country sharing his creative process with school children. Since 2002 he has traveled to schools in 31 countries and 6 countries to share his author presentation.",1
91,George,Shannon,"It feels as though I have always been wrapped in stories and books. My parents read to me, and I in turn read to younger brothers. Family economics meant we couldn't own many books, but going to the library was as common as going to the market. I still have the books I received as gifts. They include two ""Little Golden Books"" that were savored in childhood, and have served as talisman ever since. THE BUNNY BOOK by Patsy and Richard Scarry (1955) and RABBIT AND HIS FRIENDS by Richard Scarry (1953).
Like all children I created stories as part of play. And, like some children, I was soon identified as one who ""days dreams too much."" I began writing stories when they were given as assignments in elementary school. By seventh grade I was writing even when there was no assignment. My dream of making books became so vivid, I submitted my first ""formal"" picture book manuscript to a publisher when I was sixteen. Eleven more years of school, work, reading, writing and luck finally brought about LIZARD'S SONG, my first children's book to be accepted.
Looking back, it seems especially appropriate that LIZARD'S SONG was my first book. Even though I had been writing for years, I always felt everyone else's life held better ideas for stories than mine did. I thought there was nothing about me that was interesting enough to make a good story. But I finally learned what Lizard teaches Bear. My best stories come when I tell or sing about what makes my home. What I love. What I fear. Things that have happened to me, and things I hope will happen. Things I like about me. Things I dislike about me. Things I understand, and things that still confuse me. So even though I am not a lizard, squirrel, chicken or rabbit, when you read my books you'll find little bits of what my heart calls home.
Picture books have been my professional focus now for 40 years. Reading them. Writing them. Sharing them with children. Teaching workshops and classes on writing them. Oh yes, and buying them. Lots of them. And now, blogging about them, and helping other writers.",1
532,Laura,Dronzek,"It feels as though I have always been wrapped in stories and books. My parents read to me, and I in turn read to younger brothers. Family economics meant we couldn't own many books, but going to the library was as common as going to the market. I still have the books I received as gifts. They include two ""Little Golden Books"" that were savored in childhood, and have served as talisman ever since. THE BUNNY BOOK by Patsy and Richard Scarry (1955) and RABBIT AND HIS FRIENDS by Richard Scarry (1953).
Like all children I created stories as part of play. And, like some children, I was soon identified as one who ""days dreams too much."" I began writing stories when they were given as assignments in elementary school. By seventh grade I was writing even when there was no assignment. My dream of making books became so vivid, I submitted my first ""formal"" picture book manuscript to a publisher when I was sixteen. Eleven more years of school, work, reading, writing and luck finally brought about LIZARD'S SONG, my first children's book to be accepted.
Looking back, it seems especially appropriate that LIZARD'S SONG was my first book. Even though I had been writing for years, I always felt everyone else's life held better ideas for stories than mine did. I thought there was nothing about me that was interesting enough to make a good story. But I finally learned what Lizard teaches Bear. My best stories come when I tell or sing about what makes my home. What I love. What I fear. Things that have happened to me, and things I hope will happen. Things I like about me. Things I dislike about me. Things I understand, and things that still confuse me. So even though I am not a lizard, squirrel, chicken or rabbit, when you read my books you'll find little bits of what my heart calls home.
Picture books have been my professional focus now for 40 years. Reading them. Writing them. Sharing them with children. Teaching workshops and classes on writing them. Oh yes, and buying them. Lots of them. And now, blogging about them, and helping other writers.",1
214,L. Frank,Baum,"Lyman Frank Baum was born in Chittenango, New York, on May 15, 1856. Over the course of his life, Baum raised fancy poultry, sold fireworks, managed an opera house, opened a department store, and an edited a newspaper before finally turning to writing. In 1900, he published his best known book The Wonderful Wizard of Oz. Eventually he wrote fifty-five novels, including thirteen Oz books, plus four “lost” novels, eighty-three short stories, more than two hundred poems, an unknown number of scripts, and many miscellaneous writings. Baum died on May 6, 1919. He is buried in the Forest Lawn Memorial Park Cemetery, in Glendale, California.",1
434,W.,,"Lyman Frank Baum was born in Chittenango, New York, on May 15, 1856. Over the course of his life, Baum raised fancy poultry, sold fireworks, managed an opera house, opened a department store, and an edited a newspaper before finally turning to writing. In 1900, he published his best known book The Wonderful Wizard of Oz. Eventually he wrote fifty-five novels, including thirteen Oz books, plus four “lost” novels, eighty-three short stories, more than two hundred poems, an unknown number of scripts, and many miscellaneous writings. Baum died on May 6, 1919. He is buried in the Forest Lawn Memorial Park Cemetery, in Glendale, California.",1
228,Eileen,Spinelli,"Eileen Spinelli is no stranger to the Simon & Schuster Books for Young Readers list. Since her debut in 1991 with Somebody Loves You, Mr. Hatch, an IRA/CBC Children's Choice book and Christopher Award winner, she has gone on to author numerous picture books, poetry collections, and chapter books, including the best-selling When Mama Comes Home Tonight, and the critically acclaimed Sophie's Masterpiece. Eileen lives in West Chester, Pennsylvania.",1
505,Nancy,Hayashi,"Eileen Spinelli is no stranger to the Simon & Schuster Books for Young Readers list. Since her debut in 1991 with Somebody Loves You, Mr. Hatch, an IRA/CBC Children's Choice book and Christopher Award winner, she has gone on to author numerous picture books, poetry collections, and chapter books, including the best-selling When Mama Comes Home Tonight, and the critically acclaimed Sophie's Masterpiece. Eileen lives in West Chester, Pennsylvania.",1
456,Cathryn,Falwell,"Cathryn Falwell is an illustrator and author of more more than 25 picture books for children. Born and raised in the midwest, she has lived on Frog Song Pond in Maine since 1996. Ms Falwell frequently visits schools, libraries and nature centers to talk with children about books, imagination and creativity. She enjoys hiking, drawing, gardening, snow-shoeing, and watching the turtles from her treehouse. You can learn more at her website: www.cathrynfalwellbooks.com or on her blog: www.cathrynfalwellnews.blogspot.comCathryn Falwell is an illustrator and author of more more than 25 picture books for children. Born and raised in the midwest, she has lived on Frog Song Pond in Maine since 1996. Ms Falwell frequently visits schools, libraries and nature centers to talk with children about books, imagination and creativity. She enjoys hiking, drawing, gardening, snow-shoeing, and watching the turtles from her treehouse. You can learn more at her website: www.cathrynfalwellbooks.com or on her blog: www.cathrynfalwellnews.blogspot.com",1
103,Paul,Goble,"Paul Goble is an award winning author and illustrator of children's books. He has won both the Caldecott Medal and The Library of Congress' Children's Book of the Year Award. To date, Mr. Goble has illustrated over 30 books. He has given his entire collection of original illustrations to the South Dakota Art Museum in Brookings, South Dakota.
 Goble, a native of England, studied at the Central School of Art in London. He has lived in the United States since 1977 and became a citizen in 1984. Goble's life-long fascination with Native Americans of the plains began during his childhood when he became intrigued with their spirituality and culture. His illustrations accurately depict Native American clothing, customs and surroundings in brilliant color and detail. Goble researches ancient stories and retells them for his young audiences in a manner sympathetic to Native American ways. Goble lives with his wife in Rapid City, SD.Paul Goble is an award winning author and illustrator of children's books. He has won both the Caldecott Medal and The Library of Congress' Children's Book of the Year Award. To date, Mr. Goble has illustrated over 30 books. He has given his entire collection of original illustrations to the South Dakota Art Museum in Brookings, South Dakota.
 Goble, a native of England, studied at the Central School of Art in London. He has lived in the United States since 1977 and became a citizen in 1984. Goble's life-long fascination with Native Americans of the plains began during his childhood when he became intrigued with their spirituality and culture. His illustrations accurately depict Native American clothing, customs and surroundings in brilliant color and detail. Goble researches ancient stories and retells them for his young audiences in a manner sympathetic to Native American ways. Goble lives with his wife in Rapid City, SD.",1
187,Joyce Carol,Oates,"Joyce Carol Oates is the author of more than 70 books, including novels, short story collections, poetry volumes, plays, essays, and criticism, including the national bestsellers We Were the Mulvaneys and Blonde. Among her many honors are the PEN/Malamud Award for Excellence in Short Fiction and the National Book Award. Oates is the Roger S. Berlind Distinguished Professor of the Humanities at Princeton University, and has been a member of the American Academy of Arts and Letters since 1978.",1
578,Ken,Kalfus,"Ken Kalfus is the author of two collections of short stories and three novels, including ""A Disorder Peculiar to the Country,"" a finalist for the 2006 National Book Award. His collection, ""Pu-239 and Other Russian Fantasies,"" was a finalist for the Pen/Faulkner Award in 2000, and the title story, ""Pu-239,"" was the basis for the HBO movie of the same name. His other books include ""Thirst,"" ""The Commissariat of Enlightenment"" and ""Equilateral."" Kalfus's third collection, ""Coup de Foudre: A Novella and Stories,"" is being published in May 2015.",1
276,Siddhartha,Deb,"Born in north-eastern India, Siddhartha Deb lives in Harlem, New York. His fiction and nonfiction books have been longlisted for the International Dublin Literary Award (An Outline of the Republic), shortlisted for the Orwell Prize, and received the PEN Open award (The Beautiful and the Damned). A contributing editor to The New Republic, Deb’s journalism and essays appear in The Guardian, The New York Times, The Baffler, n+1, The Nation, and Dissent. His new novel The Light at the End of the World will be published in spring 2023.",1
141,Anne,Rockwell,"Anne Rockwell is a pioneer in the field of nonfiction for very young children. She has more than a hundred books to her credit, including Why Are the Ice Caps Melting? and Clouds in the Let’s-Read-and-Find-Out Science series. She lives in Greenwich, Connecticut.",1
31,Lizzy,Rockwell,"Anne Rockwell is a pioneer in the field of nonfiction for very young children. She has more than a hundred books to her credit, including Why Are the Ice Caps Melting? and Clouds in the Let’s-Read-and-Find-Out Science series. She lives in Greenwich, Connecticut.",1
422,Edith,Layton,"Edith Layton (1938-2009) grew up in Queens, New York, and began writing when she was ten years old. She worked as a freelance writer for newspapers and magazines before publishing her first novel, THE DUKE'S WAGER, with Signet/NAL. She won numerous awards, starting in 1984 with The Romantic Times Award for Best New Regency Author and The Romantic Times Reviewer's Choice Award: Best New Regency Author. She went on to publish over 30 novels and many more short stories. Much of her out-of-print backlist is being reissued by Untreed Reads, as well as never-before-published titles that will be coming soon. 
Edith Layton also published under her married name, Edith Felber. She was married for over 35 years to her physician husband, Dr. Norbert Felber, and produced three loving children, one of whom is writing this bio...",1
