ISBN,biography
9780060298135,"Paul Goble is an award winning author and illustrator of children's books. He has won both the Caldecott Medal and The Library of Congress' Children's Book of the Year Award. To date, Mr. Goble has illustrated over 30 books. He has given his entire collection of original illustrations to the South Dakota Art Museum in Brookings, South Dakota.
 Goble, a native of England, studied at the Central School of Art in London. He has lived in the United States since 1977 and became a citizen in 1984. Goble's life-long fascination with Native Americans of the plains began during his childhood when he became intrigued with their spirituality and culture. His illustrations accurately depict Native American clothing, customs and surroundings in brilliant color and detail. Goble researches ancient stories and retells them for his young audiences in a manner sympathetic to Native American ways. Goble lives with his wife in Rapid City, SD.Paul Goble is an award winning author and illustrator of children's books. He has won both the Caldecott Medal and The Library of Congress' Children's Book of the Year Award. To date, Mr. Goble has illustrated over 30 books. He has given his entire collection of original illustrations to the South Dakota Art Museum in Brookings, South Dakota.
 Goble, a native of England, studied at the Central School of Art in London. He has lived in the United States since 1977 and became a citizen in 1984. Goble's life-long fascination with Native Americans of the plains began during his childhood when he became intrigued with their spirituality and culture. His illustrations accurately depict Native American clothing, customs and surroundings in brilliant color and detail. Goble researches ancient stories and retells them for his young audiences in a manner sympathetic to Native American ways. Goble lives with his wife in Rapid City, SD."
9780060298234,"It feels as though I have always been wrapped in stories and books. My parents read to me, and I in turn read to younger brothers. Family economics meant we couldn't own many books, but going to the library was as common as going to the market. I still have the books I received as gifts. They include two ""Little Golden Books"" that were savored in childhood, and have served as talisman ever since. THE BUNNY BOOK by Patsy and Richard Scarry (1955) and RABBIT AND HIS FRIENDS by Richard Scarry (1953).
Like all children I created stories as part of play. And, like some children, I was soon identified as one who ""days dreams too much."" I began writing stories when they were given as assignments in elementary school. By seventh grade I was writing even when there was no assignment. My dream of making books became so vivid, I submitted my first ""formal"" picture book manuscript to a publisher when I was sixteen. Eleven more years of school, work, reading, writing and luck finally brought about LIZARD'S SONG, my first children's book to be accepted.
Looking back, it seems especially appropriate that LIZARD'S SONG was my first book. Even though I had been writing for years, I always felt everyone else's life held better ideas for stories than mine did. I thought there was nothing about me that was interesting enough to make a good story. But I finally learned what Lizard teaches Bear. My best stories come when I tell or sing about what makes my home. What I love. What I fear. Things that have happened to me, and things I hope will happen. Things I like about me. Things I dislike about me. Things I understand, and things that still confuse me. So even though I am not a lizard, squirrel, chicken or rabbit, when you read my books you'll find little bits of what my heart calls home.
Picture books have been my professional focus now for 40 years. Reading them. Writing them. Sharing them with children. Teaching workshops and classes on writing them. Oh yes, and buying them. Lots of them. And now, blogging about them, and helping other writers."
9780060298500,
9780060501082,
9780060501105,
9780060501181,"Joyce Carol Oates is the author of more than 70 books, including novels, short story collections, poetry volumes, plays, essays, and criticism, including the national bestsellers We Were the Mulvaneys and Blonde. Among her many honors are the PEN/Malamud Award for Excellence in Short Fiction and the National Book Award. Oates is the Roger S. Berlind Distinguished Professor of the Humanities at Princeton University, and has been a member of the American Academy of Arts and Letters since 1978."
9780060501396,"Ken Kalfus is the author of two collections of short stories and three novels, including ""A Disorder Peculiar to the Country,"" a finalist for the 2006 National Book Award. His collection, ""Pu-239 and Other Russian Fantasies,"" was a finalist for the Pen/Faulkner Award in 2000, and the title story, ""Pu-239,"" was the basis for the HBO movie of the same name. His other books include ""Thirst,"" ""The Commissariat of Enlightenment"" and ""Equilateral."" Kalfus's third collection, ""Coup de Foudre: A Novella and Stories,"" is being published in May 2015."
9780060501419,"Ken Kalfus is the author of two collections of short stories and three novels, including ""A Disorder Peculiar to the Country,"" a finalist for the 2006 National Book Award. His collection, ""Pu-239 and Other Russian Fantasies,"" was a finalist for the Pen/Faulkner Award in 2000, and the title story, ""Pu-239,"" was the basis for the HBO movie of the same name. His other books include ""Thirst,"" ""The Commissariat of Enlightenment"" and ""Equilateral."" Kalfus's third collection, ""Coup de Foudre: A Novella and Stories,"" is being published in May 2015."
9780060501532,"Born in north-eastern India, Siddhartha Deb lives in Harlem, New York. His fiction and nonfiction books have been longlisted for the International Dublin Literary Award (An Outline of the Republic), shortlisted for the Orwell Prize, and received the PEN Open award (The Beautiful and the Damned). A contributing editor to The New Republic, Deb’s journalism and essays appear in The Guardian, The New York Times, The Baffler, n+1, The Nation, and Dissent. His new novel The Light at the End of the World will be published in spring 2023."
9780060501570,"Born in north-eastern India, Siddhartha Deb lives in Harlem, New York. His fiction and nonfiction books have been longlisted for the International Dublin Literary Award (An Outline of the Republic), shortlisted for the Orwell Prize, and received the PEN Open award (The Beautiful and the Damned). A contributing editor to The New Republic, Deb’s journalism and essays appear in The Guardian, The New York Times, The Baffler, n+1, The Nation, and Dissent. His new novel The Light at the End of the World will be published in spring 2023."
9780060501914,"Anne Rockwell is a pioneer in the field of nonfiction for very young children. She has more than a hundred books to her credit, including Why Are the Ice Caps Melting? and Clouds in the Let’s-Read-and-Find-Out Science series. She lives in Greenwich, Connecticut."
9780060501945,"Anne Rockwell is a pioneer in the field of nonfiction for very young children. She has more than a hundred books to her credit, including Why Are the Ice Caps Melting? and Clouds in the Let’s-Read-and-Find-Out Science series. She lives in Greenwich, Connecticut."
9780060501976,"Anne Rockwell is a pioneer in the field of nonfiction for very young children. She has more than a hundred books to her credit, including Why Are the Ice Caps Melting? and Clouds in the Let’s-Read-and-Find-Out Science series. She lives in Greenwich, Connecticut."
9780060502171,"Edith Layton (1938-2009) grew up in Queens, New York, and began writing when she was ten years old. She worked as a freelance writer for newspapers and magazines before publishing her first novel, THE DUKE'S WAGER, with Signet/NAL. She won numerous awards, starting in 1984 with The Romantic Times Award for Best New Regency Author and The Romantic Times Reviewer's Choice Award: Best New Regency Author. She went on to publish over 30 novels and many more short stories. Much of her out-of-print backlist is being reissued by Untreed Reads, as well as never-before-published titles that will be coming soon. 
Edith Layton also published under her married name, Edith Felber. She was married for over 35 years to her physician husband, Dr. Norbert Felber, and produced three loving children, one of whom is writing this bio..."
9780060502546,
9780060502782,
9780060502799,
9780060502881,"Laurence Leamer is the New York Times bestseller author of nineteen books. As a young man, he worked in a French factory, a West Virginia coal mine and a school in the mountains of Nepal. The subjects Leamer has written about are as varied as his life, from the costs of power in Washington to the travails of celebrity in Hollywood, and from the legal struggles of two Pittsburgh lawyers against a coal mogul to the games played in the elegant salons of Palm Beach. The award-winning author’s books focusing on women have been particularly well regarded starting with The Kennedy Women, a number two New York Times bestseller. His recent book, Capote’s Women, a national bestseller, is being made into an eight-hour series starring Naomi Watts, Diane Lane, Calista Flockhart, Molly Ringwald, and Tom Hollander. Leamer’s newest book, Hitchcock’s Blondes, is the second part of a trilogy about intriguing women involved with creative geniuses. The author has a wife, Vesna Obradovic Leamer, who takes care of everything else in their complicated lives. He is fortunate as well in having a terrific daughter, Daniela Mantilla, a great son in law, Antonio Mantilla, and two dynamite grandkids, Alejandro and Emilia. If one has good health, a close family and loyal friends one has everything. The author lives in Palm Beach, Florida and Washington, D.C. "
9780060503000,
9780060503079,"Walter R. Borneman writes about American military and political history. His most recent book, Brothers Down: Pearl Harbor and the Fate of the Many Brothers Aboard the USS Arizona, was published in May 2019 by Little, Brown. The Pearl Harbor story has never been told through the eyes of the seventy-eight brothers—members of the same families—serving together aboard the battleship that fateful day.
Borneman won the Samuel Eliot Morison Prize in Naval Literature for The Admirals: Nimitz, Halsey, Leahy, and King--The Five-Star Admirals Who Won the War at Sea (Little, Brown, 2012). A national bestseller, The Admirals tells the story of the only four men in American history to achieve the rank of fleet admiral. Together they transformed the American navy with aircraft carriers and submarines and won World War II. 
Borneman's other titles include MacArthur at War: World War II in the Pacific (Little, Brown, 2016), a finalist for the Gilder Lehrman Prize for Military History; American Spring: Lexington, Concord, and the Road to Revolution (Little, Brown, 2014); Polk: The Man Who Transformed the Presidency and America (Random House, 2008), which won the Tennessee History Book Award and the Colorado Book Award for Biography; and 1812: The War That Forged a Nation (HarperCollins, 2004). 
His commentary has appeared in the Wall Street Journal, New York Times, Washington Post, and on FoxNews.com. He lives in Colorado and has spent many days climbing its mountains.
QUOTE: My overriding goal in writing history has been to get the facts straight and then present them in a readable fashion. I am convinced that knowing history is not just about appreciating the past, but also about understanding the present and planning for the future."
9780060503475,
9780060504144,"NEW YORK TIMES bestselling author Elizabeth Lowell has more than thirty million books in print, including historical romance and contemporary romance novels. The series of novels featuring the unforgettable Donovan family--AMBER BEACH, JADE ISLAND, PEARL COVE and MIDNIGHT IN RUBY BAYOU have won acclaim as some of her best romance novels. Her most recent romantic suspense books are DANGEROUS REFUGE and NIGHT DIVER. Her new romance novel PERFECT TOUCH will be out in the summer of 2015. 
She has been writing since 1982 and in 1989 became an innovator in the field of romantic suspense. She has over fifty books to her name.
Lowell lives in Nevada with her husband of many years."
9780060504199,"NEW YORK TIMES bestselling author Elizabeth Lowell has more than thirty million books in print, including historical romance and contemporary romance novels. The series of novels featuring the unforgettable Donovan family--AMBER BEACH, JADE ISLAND, PEARL COVE and MIDNIGHT IN RUBY BAYOU have won acclaim as some of her best romance novels. Her most recent romantic suspense books are DANGEROUS REFUGE and NIGHT DIVER. Her new romance novel PERFECT TOUCH will be out in the summer of 2015. 
She has been writing since 1982 and in 1989 became an innovator in the field of romantic suspense. She has over fifty books to her name.
Lowell lives in Nevada with her husband of many years."
9780060504250,
9780060505004,Joanna Cole s a former elementary school teacher and librarian and a frequent contributor to Parents magazine. Joanna Cole lives in Connecticut.
9780060505080,
9780060505103,"For information about Elijah Wald, his books, his recordings, his other writings, and so forth and so on, visit http://www.elijahwald.com"
9780060505127,
9780060505219,
9780060505233,
9780060505271,
9780060505295,"I'm the drama critic of the Wall Street Journal, the critic-at-large of Commentary, and the author of ""Duke: A Life of Duke Ellington,"" which will be published in October of 2013. I also blog about the arts at www.terryteachout.com. In addition to the books on this page, I've written a play, ""Satchmo at the Waldorf,"" which was produced in 2012 by Shakespeare & Company of Lenox, Mass., Long Wharf Theatre of New Haven, Conn., and Philadelphia's Wilma Theater, and the libretti for two operas by Paul Moravec, ""The Letter"" and ""Danse Russe."" ""Pops: A Life of Louis Armstrong,"" which came out in 2009, was my first book about music, but I've been listening to jazz ever since my mother told me to come see Satchmo singing ""Hello, Dolly!"" on ""The Ed Sullivan Show"" in 1964, and I was a professional bassist before becoming a full-time writer. Among other things, I've written the liner notes for such albums as Diana Krall's ""All for You,"" Maria Schneider's ""Coming About,"" Karrin Allyson's ""Daydream,"" Marian McPartland's ""Just Friends,"" Luciana Souza's ""Neruda,"" and Roger Kellaway's ""Live at the Jazz Standard."""
9780060505318,
9780060505332,"Jessica Stern is one of the foremost experts on terrorism. She serves on the Hoover Institution Task Force on National Security and Law. In 2009, she was awarded a Guggenheim Fellowship for her work on trauma and violence. Jessica is a member of the Trilateral Commission and the Council on Foreign Relations. She was named a Council on Foreign Relations International Affairs Fellow, National Fellow at the Hoover Institution, fellow of the World Economic Forum, and a Harvard MacArthur Fellow.
She has authored TERROR IN THE NAME OF GOD: Why Religious Militants Kill, selected by the New York Times as a notable book of the year; THE ULTIMATE TERRORISTS; and numerous articles on terrorism and weapons of mass destruction. She served on President Clinton’s National Security Council Staff in 1994–95 (read a May 1995 letter and July 1995 letter from the President and this note from the Assistant to the President for National Security Affairs expressing their gratitude for her work and contribution).
Jessica was included in Time magazine’s series profiling 100 people with bold ideas. The film, “The Peacemaker”, with Nicole Kidman and George Clooney, was based on a fictional version of Jessica’s work at the National Security Council. Her new book, DENIAL: A Memoir of Terror, is now available, published by Ecco, a HarperCollins imprint. She lives in Cambridge, MA."
9780060505349,"Lorna Sass is fondly known as ""the Queen of Pressure Cooking."" She is also a widely published food writer and an award-winning cookbook author. Check out her new blog: www.pressurecookingwithlornasass.wordpress.com
Lorna became interested in pressure cooking during the mid-eighties when most Americans had either never heard of this magical appliance or were afraid of it! Her COOKING UNDER PRESSURE, published in 1989, became a best-seller with over 250,000 copies in print. The 20th-Anniversary revised edition of COOKING UNDER PRESSURE came out on November 3,2009.
Lorna followed COOKING UNDER PRESSURE with 3 other pressure cooker books: GREAT VEGETARIAN COOKING UNDER PRESSURE (VEGAN!), THE PRESSURED COOK, and PRESSURE PERFECT.
During the nineties, Lorna wrote numerous vegan cookbooks, recognizing that a vegan approach to food created a much smaller carbon footprint. This was decades before cookbook authors were writing about the connection between food and sustainability. Her RECIPES FROM AN ECOLOGICAL KITCHEN was published in 1992! Her NEW VEGAN COOKBOOK was nominated for an IACP Award and her latest title in this category is SHORT-CUT VEGAN.
Her fourteenth cookbook, WHOLE GRAINS EVERY DAY, EVERY WAY, published in 2006, was awarded the prestigious James Beard Award in the ""healthy focus"" category. Her latest cookbook, WHOLE GRAINS FOR BUSY PEOPLE, focuses on quick-cooking recipes for cooks on the go.
Lorna has often found herself ahead of her time. While studying for her PhD in medieval literature at Columbia University, she wrote four historical cookbooks that were published by the Metropolitan Museum of Art--decades before anyone was studying food history!
Lorna's food articles have been published in dozens of prominent newspapers and magazines, including The New York Times, The Washington Post, Gourmet, and Bon Appetit. In addition to her own blogs, she has blogged for The Huffington Post and Green Fork, and wrote a monthly recipe column for localharvest.org.
She is a member of Slow Food, The Author's Guild, and the Women's Culinary Alliance and an alumna of Les Dames des Escoffier, an organization of the top women in the food industry.
Lorna's current passion is to make healthy food available to all, and she is especially eager to help people grow their own food on rooftops and in community gardens in NYC.
For further information, visit www.lornasass.com.
BLOGS: www.pressurecookingwithlornasass.wordpress.com www.lornasassatlarge.wordpress.com"
9780060505363,"Diane Ackerman is the author of two dozen highly-acclaimed works of poetry and nonfiction, including the bestsellers ""The Zookeeper's Wife"" and ""A Natural History of the Senses,"" and the Pulitzer Prize Finalist, ""One Hundred Names for Love.""
In her most recent book, ""The Human Age: the World Shaped by Us,"" she confronts the unprecedented fact that the human race is now the single dominant force of change on the whole planet. Humans have ""subdued 75 percent of the land surface, concocted a wizardry of industrial and medical marvels, strung lights all across the darkness."" Ackerman takes us on an exciting journey to understand this bewildering new reality, introducing us to many of the inspiring people and ideas now creating, and perhaps saving, our future
A note from the author: ""I find that writing each book becomes a mystery trip, one filled with mental (and sometimes physical) adventures. The world revealing itself, human nature revealing itself, is seductive and startling, and that's always been fascinating enough to send words down my spine. Please join me on my travels. I'd enjoy the company."" 
 Contact me or follow my posts here: www.dianeackerman.com, @dianesackerman, www.facebook.com/dianeackerman.author"
9780060505370,
9780060505387,"JORGE CRUISE is a 13X New York Times best-selling wellness author with over eight million books in print. He contributes to Good Morning America, The Today Show, Rachael Ray Show, EXTRA TV, LIVE with Kelly and Ryan, The View, Khloe Kardashian’s Revenge Body, First for Women Magazine, and Women’s World Magazine. He is also the creator of Zero Hunger Water and hosts the JORGE CRUISE Podcast with over 125,000 listeners.  Jorge received his Bachelor's degree from the University of California, San Diego (UCSD); fitness credentials from the Cooper Institute for Aerobics Research, the American College of Sports Medicine (ACSM), and the American Council on Exercise (ACE).
Jorge’s health journey catapulted to the next level at the age of 25 after the passing of his dear mother, Gloria. Twelve months later, he appeared on The Oprah Winfrey Show (November 1998). Jorge credits The Oprah Winfrey Show as the launching pad for his career in the public eye. This appearance led to a feature in Oprah Magazine (January 2005 issue) and again in her book, O's Guide to Life. 
Over the years, Jorge has developed a celebrity following of his wellness protocols. These celebrities include President Bill Clinton, Steve Harvey, Jennifer Lopez, Angelina Jolie, Lucy Liu, Kyle Richards, Eva Longoria, Brooke Burke, Tony Robbins, Countess Luann, and Dorinda Medley. "
9780060505400,"Author Richard Dooling’s first novel, Critical Care, was made into a film directed by the great Sidney Lumet, starring James Spader and Helen Mirren. His second novel, White Man’s Grave, was a finalist for the 1994 National Book Award. His third novel, Brain Storm, and his fourth novel, Bet Your Life, were both New York Times Notable Books Of The Year.
In 2003-2004, Richard Dooling co-wrote and helped produce Stephen King’s Kingdom Hospital for ABC. Under the pen name Eleanor Druse, a mystic and savant in residence at Kingdom Hospital, Richard Dooling also wrote The Journals of Eleanor Druse, a New York Times bestseller.
Richard Dooling was born and raised in Omaha, Nebraska. He attended college and law school at Saint Louis University and worked for a few years as a registered respiratory therapist in Omaha and St. Louis. 
He practiced law at Bryan Cave LLP in St. Louis for four years.
Richard Dooling lives with his wife, Kristy, in Montana."
9780060505431,
9780060505486,
9780060505509,
9780060505578,
9780060505592,
9780060505622,
9780060505646,
9780060505677,"Kimberla Lawson Roby is a New York Times and USA Today Bestselling Author & Speaker who has published 29 books, including her nonfiction title, THE WOMAN GOD CREATED YOU TO BE: Finding Success Through Faith---Spiritually, Personally, and Professionally; and her novels, Sister Friends Forever, Casting the First Stone, Better Late Than Never, A Christmas Prayer, It’s a Thin Line, and her debut title, Behind Closed Doors, which she originally self-published through her own company. Kimberla’s books have frequented numerous bestseller lists, such as The New York Times, USA Today, The Washington Post, Publishers Weekly, Essence, Black Christian News, Amazon, Barnes & Noble, and many others. She is the recipient of the 2013 NAACP Image Award for Outstanding Literary Work – Fiction and the 2017 SOAR Radio Trailblazer of Honor award, and in 2020, she was named by USA Today as one of the 100 black novelists you should read.
Over the years, Kimberla has spoken to thousands of women at churches, conferences, luncheons, libraries, colleges, and universities where she candidly shares her personal journey—hoping to help women become all that God created them to be. 
Kimberla resides in Illinois with her husband, Will. 
KimRoby.com
Facebook.com/kimberlalawsonroby
Instagram.com/kimberlalawsonroby
Twitter.com/KimberlaLRoby"
9780060505707,"When Lily Brett was 18, she was hired as a writer for a rock music magazine in Australia, where she grew up. They hadn’t asked her about her skill level or interest in writing at the interview. By contrast, they asked her if she had a car. She did, and she started the next day. Lily interviewed scores of musicians, including musicians who became legends, such as Janis Joplin, Jimi Hendrix, and Mick Jagger.
Today, Lily Brett lives and writes in New York City. She is a prolific novelist, essayist, and poet. She has written seven novels, four collections of essays, and eight volumes of poetry. Her work frequently explores the lives of Holocaust survivors and their children, the experiences of modern women, women’s relationship with food, and life in New York City. Her 2001 novel, Too Many Men, was an international bestseller. Her 2014 novel, Lola Bensky, won France's Prix Médicis Etranger.
Lily Brett has lived in New York City with her husband and three children since 1989."
9780060505721,"#1 New York Times bestselling author Stephanie Laurens began writing romances as an escape from the dry world of professional science. Her hobby quickly became a career when her first novel was accepted for publication, and with entirely becoming alacrity, she gave up writing about facts in favor of writing fiction.
Laurens's novels are set in the time period of the British Regency, and her settings range from Scotland to India. Laurens has published fifty works of historical romance, including 29 New York Times bestsellers. All her works are continuously available in print and digital formats in English worldwide, and have been translated into many other languages. An international bestseller, among other accolades Laurens has received the Romance Writers of America prestigious RITA Award for Best Romance Novella 2008, for The Fall of Rogue Gerrard.
Her continuing novels featuring the Cynster family are widely regarded as classics of the genre. Other series include the Bastion Club Novels and the Black Cobra Quartet.
Following is a brief autobiography of Stephanie's life before becoming a romance novelist:
My early life was not all that ordinary - I was born in Ceylon (now Sri Lanka) many years ago, at a time when the recently independent British colony still behaved socially very much like an outpost of the British Raj. So I know what ""tiffin"" is. It was a strange society - one that has now died - but I still remember snippets.
At age 5, my family upped stakes and moved permanently to Melbourne, Australia, where they've remained ever since. I did all my schooling in Melbourne, finished university with a Ph.D. in Biochemistry, then moved on, together with my husband, acquired along the way, to London.
Of course, we didn't just hop on a plane and fly. No. We took what proved to be one of the last true overland journeys from Katmandu to London - through northern India and the Ganges valley, up into Kashmir to laze on houseboats on the lake at Srinigar, then through Pakistan and on up the Khyber Pass into Afghanistan (pre-destruction). From Kabul, we continued west, across Iran (then still with the Shah), down to Isfahan, then up to the Caspian Sea, then all the way across Turkey to the ages-old fascination of Istanbul. I still have the most vivid memories of Afghanistan, Iran and Turkey - the most wonderfully dramatic and lonely scenery - places where Nature really impinged on your consciousness. After wandering across Europe, we eventually reached London, after what will undoubtedly rank as the journey of our lives.
In London, I took up a position as a research scientist - and my husband did, too. We lived in a lovely little cottage - a 16th century woodcutter's cottage, complete with 16th century tiles (you can tell by the wooden pegs that hold them on), built onto an oast house (those places with conical roofs where they used to dry hops), surrounded on all sides by the lush green fields of rural Kent. Of course, next door was the protected remains of a 1st century Roman villa, and down the lane was a 14th century castle, still owned by the original family. The main house was now mostly Queen Anne in style, but with some Tudor buildings still remaining.
We spent 4 wonderful years living in England, touring England, France, Spain, Portugal and northern Italy, entirely off the beaten track. Provincial France became a favorite haunt; Portugal was a different sort of paradise. On our return to Australia, we both continued on with scientific research - in my case, in the cancer research field. I remained in cancer research, rising through the ranks to heading my own laboratory...until fate took a hand.
I had read romances since I was 13 - when my mother borrowed Georgette Heyer's romances from a workmate, and I read them after her. These Old Shades was the first one I read - I was hooked for life. In England, I'd had the opportunity to stock up with Regency romances that were never available in the US or Australia - I still have shelves of them. After our return to Australia, one day I literally ran out of books to read. I wanted a new Regency romance - but there were none in the stores. In desperation, I decided to write one - something I'd always had a hankering to do, but never done.
So I did. I just sat down and wrote the story, writing at night and on weekends, primarily to entertain myself. To my surprise, being one of those people who always have craft projects lying around unfinished for years, I actually finished the book - mainly, I suspect, because I wanted to know the end. But there it was - and it didn't seem too bad. Perhaps....
That first manuscript became TANGLED REINS, my first romance - a British Regency romance published by Mills & Boon. Subsequently, I wrote 7 more Regency romances for Mills & Boon.
Somewhere along the line, I faced the fact that the life of a research scientist, certainly at the level I had now reached, had palled. Stress levels were too high. But I now had something else I could do - I could write romances.
So I ""retired"" from scientific life, to more relaxed and fulfilling endeavors, and at much the same time, crossed the Atlantic publishing-wise, and, after some uncertain times, eventually signed on with Avon.
The rest, as they say, is history!
For information on upcoming releases and updates on novels yet to come, visit Stephanie's website at www.stephanielaurens.com or connect with her on Facebook www.facebook.com/AuthorStephanieLaurens
If you'd like to get regular information about upcoming releases or giveaways, sign up for her newsletter at http://www.stephanielaurens.com/newsletter-signup/"
9780060505776,
9780060505783,"John Gray, Ph.D. is the #1 bestselling relationship author of all time. He is the author of over 20 books, including The New York Times #1 Best-Selling Relationship Book of All Time: MEN ARE FROM MARS, WOMEN ARE FROM VENUS. His books have sold over 50 million copies in 50 different languages around the world.
John is a leading internationally recognized expert in the fields of communication and relationships. His unique focus is assisting men and women in understanding, respecting and appreciating their differences. John's advice can be easily used to improve relationships at home and in the workplace.
For more than 35 years, John Gray has conducted public and private seminars for thousands of participants. John entertains and inspires audiences with practical communication techniques. John's mission is for men and women to understand, respect, appreciate and work together.
John Gray is a popular speaker on the national and international lecture circuit and often appears on television and radio programs to discuss his work. He has made guest appearances on such shows as Oprah, The Dr. Oz Show, Good Morning America, The Today Show, The CBS Morning Show, Live with Regis, Fox & Friends Weekend, Good Morning New York, Larry King Live, CNN and Company and many others. He has been profiled in major publications across the United States. John Gray lives with his wife and children in Northern California.
Visit www.MarsVenus.com"
9780060505820,"Yossi Klein Halevi is an author, thinker and commentator on Jewish and Israeli affairs. His latest book, Letters to My Palestinian Neighbor, will be published in May 2018 by Harper Collins. His last book, Like Dreamers, took the top prize in the 2013 National Jewish Book Awards.
A frequent contributor to the op-ed pages of leading newspapers and magazines, he is a senior fellow at the Shalom Hartman Institute in Jerusalem. Together with Imam Abdullah Antepli of Duke University, he co-directs the Institute’s Muslim Leadership Initiative.
His first book, Memoirs of a Jewish Extremist, was published in 1995. In 2001, he published, At the Entrance to the Garden of Eden: A Jew's Search for God with Christians and Muslims in the Holy Land. 
Born in New York, Halevi moved to Israel in 1982 and lives in Jerusalem with his wife, Sarah, a landscape designer. They have three children."
9780060505851,
9780060505868,"Tony Hillerman was the former president of the Mystery Writers of America and received its Edgar® and Grand Master awards. His other honors include the Center for the American Indian's Ambassador Award, the Silver Spur Award for the best novel set in the West, and the Navajo Tribe's Special Friend Award. He lived with his wife in Albuquerque, New Mexico."
9780060505905,
9780060505936,
9780060505943,"Learn more about Sir Martin at www.martingilbert.com
Subscribe to Sir Martin’s Newsletter & Book Club
http://www.martingilbert.com/sir-martins-book-club-newsletter/
Follow and share Sir Martin’s legacy:
https://twitter.com/SirMartin36
https://www.facebook.com/sirmartingilbert
Sir Martin Gilbert CBE is the official biographer of Winston Churchill and a leading historian on the Twentieth Century, who, in his 88 books has shown there is such a thing as ""true history"".
Apart from the seven Churchill Biographies, accompanied by seventeen Churchill documents, a lifetimes work; his other major works includes Churchill a Life,The First World War, The Second World War,The Holocaust,Israel A History, History of the Twentieth Century and his nine pioneering atlases which harness cartography to history.
Born in London in 1936 to Jewish parents, Peter and Miriam Gilbert whose own parents came as refugees from Czarist Russia, he was sent with his parents to Cornwall in 1939 when the Second World War broke out. In the spring of 1940, Martin was evacuated with thousands of children to safety in Canada and returned from Toronto after four years in 1944 as a seven year old boy with his parents and baby sister. They were later evacuated, to Wales, where they were when the war ended. He attended Highgate School for ten years from 1945 to 1955.From 1955 to 1957, Martin did his National Service and in 1957, received a Demyship to Magdalen College, Oxford, graduating in 1960 with first-class honours in modern history.
Two years were spent as a Research Scholar at St Antony's College, Oxford where Gilbert was approached by Randolph Churchill to assist his work on a biography of his father, Sir Winston Churchill. That same year, 1962, Gilbert was made a Fellow of Merton College, Oxford, and he spent the next few years combining his own research projects in Oxford with being part of Randolph's research team in Suffolk, working on the first two volumes of the Churchill biography. When Randolph died in 1968, Gilbert was commissioned to take over the task, completing the remaining six main volumes of the biography.
In 1995, he was awarded a Knighthood ""for services to British history and international relations and in 1999 Merton, Oxford, awarded Sir Martin Gilbert a DLitt, "" for the totality of his published work.""
Researching and exploring, lecturing and teaching, Sir Martin had many travels to major cities throughout the United States and Canada. His travels through Europe included lectures in Lisbon, Cracow, Skopje, Kaunas, Prague, Geneva, and Paris, among others. In each place he visited old friends, made new ones, and was constantly making notes of personal experiences or eye-witness accounts he could weave into his books.
""I returned from New York to Liverpool by ship in April 1944. Since then, having been a mini-part of history, I have never stopped travelling in search of history."""
